,pm2d5(μg/m3),pm10(μg/m3),co(mg/m3),so2(μg/m3),no2(μg/m3),o3(μg/m3),voc(ppm),温度(℃),湿度(%),风向,风速(10m/s)
2025/2/13 14:21,391,419,5.15,44.4,129.9,39.6,0.194,22.1,26.9,,
2025/2/13 14:21,386,417,5.15,44.4,128.8,41.8,0.186,22.1,26.9,,
2025/2/13 14:21,384,416,4.99,42.9,132.2,35.4,0.178,22.1,26.9,,
2025/2/13 14:21,381,415,4.79,41.5,126.2,43.7,0.186,22.1,26.9,,
2025/2/13 14:21,376,412,4.79,41.6,113.6,50.7,0.186,22.1,26.9,,
2025/2/13 14:21,371,406,4.71,41.2,125.8,42.7,0.181,22.1,26.8,,
2025/2/13 14:21,378,423,4.67,40.8,123.2,45,0.183,22.1,26.8,,
2025/2/13 14:21,447,506,4.81,41.6,129.6,43.7,0.202,22.2,26.9,,
2025/2/13 14:21,551,627,5.01,43.2,128.2,44.5,0.218,22.2,26.9,,
2025/2/13 14:21,608,692,5.45,46.6,126.7,40.7,0.235,22.2,26.9,,
2025/2/13 14:21,586,673,5.79,49.3,128.5,38,0.232,22.2,26.9,,
2025/2/13 14:21,538,618,5.79,49.5,123.5,38.9,0.227,22.2,26.9,,
2025/2/13 14:21,480,545,5.56,47.4,112.6,42.2,0.202,22.2,26.9,,
2025/2/13 14:21,440,490,5.33,45.6,113.9,43.4,0.202,22.2,26.9,,
2025/2/13 14:21,426,473,5.39,46.3,111.8,46.4,0.202,22.2,26.9,,
2025/2/13 14:21,421,464,5.41,46.7,113.3,50.2,0.197,22.2,26.9,,
2025/2/13 14:21,423,467,5.27,45.7,112.5,47.4,0.189,22.2,26.8,,
2025/2/13 14:21,418,462,5.19,44.5,109.8,41.4,0.191,22.2,26.8,,
2025/2/13 14:21,426,475,5.25,44.7,117.2,33.2,0.199,22.2,26.8,,
2025/2/13 14:21,425,475,5.37,45.4,110.6,39.6,0.21,22.3,26.7,,
2025/2/13 14:22,535,603.7,5.753,48.64500000000001,122.58,47.26499999999999,0.21334999999999998,22.359999999999992,26.595,,
2025/2/13 14:22,423,471,5.53,46.6,108.4,43.7,0.207,22.3,26.8,,
2025/2/13 14:22,421,469,5.49,46.4,114.4,41,0.202,22.3,26.7,,
2025/2/13 14:22,415,462,5.46,46.2,121.5,39.9,0.186,22.3,26.7,,
2025/2/13 14:22,406,456,5.23,44.5,119.7,47.8,0.178,22.3,26.8,,
2025/2/13 14:22,403,451,5,42.6,117.2,53.5,0.178,22.3,26.7,,
2025/2/13 14:22,410,457,5.09,43.4,105.4,50.7,0.178,22.3,26.7,,
2025/2/13 14:22,435,481,5.09,43.3,115.9,40.4,0.189,22.3,26.7,,
2025/2/13 14:22,500,552,5.26,44.6,130,38.5,0.205,22.3,26.6,,
2025/2/13 14:22,523,575,5.46,46.3,125,48.7,0.205,22.4,26.6,,
2025/2/13 14:22,519,574,5.48,46.7,122.5,47.3,0.199,22.4,26.6,,
2025/2/13 14:22,514,574,5.38,45.9,122.1,50.7,0.194,22.4,26.6,,
2025/2/13 14:22,510,566,5.31,45.2,122.4,53.3,0.191,22.4,26.6,,
2025/2/13 14:22,506,561,5.29,45.2,119.4,53.7,0.186,22.4,26.5,,
2025/2/13 14:22,510,571,5.41,46.2,120,50.5,0.194,22.4,26.5,,
2025/2/13 14:22,560,635,5.81,49,128.2,43.3,0.235,22.4,26.5,,
2025/2/13 14:22,635,728,6.43,54.1,118.3,56.4,0.243,22.4,26.5,,
2025/2/13 14:22,697,801,6.75,56.7,131.2,48.9,0.248,22.4,26.5,,
2025/2/13 14:22,727,833,6.92,57.6,132.4,45.9,0.273,22.4,26.5,,
2025/2/13 14:22,762,882,7.27,60.5,139.9,42.7,0.289,22.4,26.4,,
2025/2/13 14:22,824,975,7.4,61.9,137.7,48.4,0.287,22.4,26.4,,
2025/2/13 14:23,634.85,741.7,7.379999999999998,61.385000000000005,113.86999999999998,47.019999999999996,0.2394,22.52500000000001,26.095,,
2025/2/13 14:23,859,1032,7.52,63,142.3,44.3,0.289,22.4,26.4,,
2025/2/13 14:23,886,1066,7.89,65.7,139.3,42.4,0.316,22.4,26.4,,
2025/2/13 14:23,865,1037,8.19,68,124.7,52.4,0.316,22.5,26.3,,
2025/2/13 14:23,853,1019,8.33,69,120.1,49.1,0.292,22.5,26.3,,
2025/2/13 14:23,838,1004,8.13,67.6,120.9,46,0.284,22.5,26.3,,
2025/2/13 14:23,827,992,8.1,67.5,117.4,53.1,0.284,22.5,26.3,,
2025/2/13 14:23,808,965,8.07,67.4,119.1,50.8,0.273,22.5,26.2,,
2025/2/13 14:23,791,940,7.94,66,126.9,38.6,0.267,22.5,26.2,,
2025/2/13 14:23,752,886,7.87,65.4,120.3,44.7,0.256,22.5,26.1,,
2025/2/13 14:23,674,783,7.7,64.2,118.1,48.5,0.243,22.5,26.1,,
2025/2/13 14:23,603,684,7.53,62.8,112.3,47.2,0.224,22.5,26.1,,
2025/2/13 14:23,549,619,7.25,60.6,111.1,43.9,0.216,22.5,26.1,,
2025/2/13 14:23,519,586,7.01,58.6,104.7,46.9,0.207,22.5,26,,
2025/2/13 14:23,473,541,6.91,57.5,99,52.4,0.202,22.6,26,,
2025/2/13 14:23,433,492,6.8,56.6,95.5,55.1,0.194,22.6,25.9,,
2025/2/13 14:23,406,457,6.6,54.8,99.4,42.1,0.186,22.6,25.9,,
2025/2/13 14:23,395,441,6.51,53.8,99.3,46.5,0.186,22.6,25.9,,
2025/2/13 14:23,391,434,6.48,53.8,104.5,41.5,0.186,22.6,25.8,,
2025/2/13 14:23,393,435,6.39,52.7,102.6,50.4,0.186,22.6,25.8,,
2025/2/13 14:23,382,421,6.38,52.7,99.9,44.5,0.181,22.6,25.8,,
2025/2/13 14:24,376.35,415.9,5.9864999999999995,49.605,100.58000000000003,47.04,0.1759,22.684999999999995,25.595,,
2025/2/13 14:24,363,398,6.28,52.2,108.6,42.9,0.175,22.6,25.8,,
2025/2/13 14:24,349,379,6.14,50.9,101.7,47.6,0.17,22.6,25.8,,
2025/2/13 14:24,338,371,5.91,49.2,94.8,48.1,0.17,22.6,25.7,,
2025/2/13 14:24,331,361,5.79,48.2,94.9,48.1,0.17,22.6,25.7,,
2025/2/13 14:24,327,358,5.77,48,102.1,44.2,0.17,22.6,25.7,,
2025/2/13 14:24,323,349,5.84,48.4,110.7,37,0.178,22.7,25.7,,
2025/2/13 14:24,319,344,5.84,48.5,103,43.4,0.17,22.7,25.7,,
2025/2/13 14:24,319,344,5.78,48.3,106.2,46,0.17,22.7,25.6,,
2025/2/13 14:24,320,344,5.72,47.5,90.3,55.8,0.17,22.7,25.6,,
2025/2/13 14:24,321,344,5.72,47.5,97.7,53.7,0.17,22.7,25.6,,
2025/2/13 14:24,331,355,5.7,47.3,90.4,52.3,0.17,22.7,25.6,,
2025/2/13 14:24,340,367,5.73,47.5,102.5,44.4,0.17,22.7,25.6,,
2025/2/13 14:24,386,422,5.81,48,106.7,41.2,0.173,22.7,25.6,,
2025/2/13 14:24,428,476,5.96,49.3,97.2,52,0.181,22.7,25.5,,
2025/2/13 14:24,466,521,6.1,50.5,97.9,51.6,0.186,22.7,25.5,,
2025/2/13 14:24,465,526,6.21,51.4,104.7,44,0.186,22.7,25.5,,
2025/2/13 14:24,459,522,6.36,52.5,96.7,51.5,0.186,22.7,25.5,,
2025/2/13 14:24,452,517,6.36,52.5,95.2,48.1,0.186,22.7,25.4,,
2025/2/13 14:24,448,513,6.39,52.5,106.9,40.5,0.186,22.8,25.4,,
2025/2/13 14:24,442,507,6.32,51.9,103.4,48.4,0.181,22.8,25.4,,
2025/2/13 14:25,361.45,400.1,5.8895,48.635000000000005,96.68499999999997,49.559999999999995,0.15885,22.84499999999999,25.225,,
2025/2/13 14:25,424,486,6.24,51.7,98.9,50.3,0.178,22.8,25.3,,
2025/2/13 14:25,405,463,6.14,51,99.4,47.7,0.178,22.8,25.4,,
2025/2/13 14:25,394,446,6.13,50.6,91.3,55.3,0.175,22.8,25.3,,
2025/2/13 14:25,382,432,6.14,50.7,100.2,47.8,0.167,22.8,25.3,,
2025/2/13 14:25,368,414,6.1,50.4,99.6,44.5,0.162,22.8,25.3,,
2025/2/13 14:25,356,396,6.08,49.9,100.3,42.1,0.162,22.8,25.3,,
2025/2/13 14:25,341,372,5.91,48.5,103,43.2,0.154,22.8,25.3,,
2025/2/13 14:25,332,360,5.79,47.7,92.4,50.1,0.154,22.8,25.2,,
2025/2/13 14:25,332,355,5.67,46.9,94.7,52.6,0.154,22.8,25.2,,
2025/2/13 14:25,334,363,5.73,47.6,93.5,52.5,0.159,22.8,25.2,,
2025/2/13 14:25,360,399,5.89,48.6,99.6,43.9,0.167,22.8,25.3,,
2025/2/13 14:25,404,447,6.11,49.9,103.1,43.8,0.175,22.9,25.2,,
2025/2/13 14:25,403,445,6.21,50.6,107.1,43.9,0.175,22.9,25.2,,
2025/2/13 14:25,406,449,6.19,50.6,99.6,50.3,0.165,22.9,25.2,,
2025/2/13 14:25,390,431,6.01,49.5,95.7,52,0.151,22.9,25.2,,
2025/2/13 14:25,378,416,5.74,47.7,94.2,53.4,0.145,22.9,25.2,,
2025/2/13 14:25,357,390,5.63,46.7,89.1,57.5,0.145,22.9,25.1,,
2025/2/13 14:25,331,361,5.37,44.6,89.1,54.9,0.137,22.9,25.1,,
2025/2/13 14:25,274,300,5.37,45,93.6,49.8,0.137,22.9,25.1,,
2025/2/13 14:25,258,277,5.34,44.5,89.3,55.6,0.137,22.9,25.1,,
2025/2/13 14:26,280.45,305.2,5.412000000000001,44.815,96.98999999999998,51.790000000000006,0.14120000000000002,22.985,24.984999999999992,,
2025/2/13 14:26,239,255,5.34,44,93.8,53.6,0.132,22.9,25.1,,
2025/2/13 14:26,234,248,5.22,43.3,95.4,52.2,0.129,22.9,25,,
2025/2/13 14:26,236,250,5.2,43.3,87,60.6,0.134,22.9,25.1,,
2025/2/13 14:26,241,258,5.22,43.2,98,51,0.137,23,25,,
2025/2/13 14:26,252,275,5.25,43.2,99.4,47.9,0.14,23,25,,
2025/2/13 14:26,287,317,5.36,44.1,100.9,48.1,0.145,23,25,,
2025/2/13 14:26,313,346,5.4,44.5,102.3,50.2,0.145,23,25,,
2025/2/13 14:26,311,337,5.43,44.9,98.7,55.7,0.145,23,25,,
2025/2/13 14:26,303,330,5.38,44.4,93.8,61.5,0.137,23,25,,
2025/2/13 14:26,303,328,5.32,44.2,96.4,49.7,0.137,23,25,,
2025/2/13 14:26,308,333,5.41,45.2,93.6,60.6,0.148,23,25,,
2025/2/13 14:26,311,336,5.6,45.9,102.4,48.6,0.159,23,25,,
2025/2/13 14:26,312,339,5.79,47.5,101.6,45.2,0.157,23,25,,
2025/2/13 14:26,311,342,5.76,47.7,104.9,45.7,0.151,23,25,,
2025/2/13 14:26,295,322,5.66,46.9,98.1,52,0.14,23,25,,
2025/2/13 14:26,268,296,5.45,45.5,97.1,51.8,0.129,23,24.9,,
2025/2/13 14:26,265,293,5.31,44.6,90.5,54.9,0.132,23,24.9,,
2025/2/13 14:26,267,291,5.29,44.4,90.5,54.7,0.137,23,24.9,,
2025/2/13 14:26,273,300,5.35,44.4,98.3,48.9,0.145,23,24.9,,
2025/2/13 14:26,280,308,5.5,45.1,97.1,42.9,0.145,23,24.9,,
2025/2/13 14:27,307.95,340.95,5.3675,44.42999999999999,86.54499999999999,54.330000000000005,0.13865,23.115000000000002,24.805,,
2025/2/13 14:27,288,318,5.44,45.4,97.9,48.4,0.145,23.1,24.9,,
2025/2/13 14:27,290,322,5.48,45.2,92,52.7,0.145,23.1,24.9,,
2025/2/13 14:27,299,330,5.48,45.3,86,54.8,0.145,23.1,24.9,,
2025/2/13 14:27,313,346,5.49,45.5,89.4,51.7,0.145,23.1,24.9,,
2025/2/13 14:27,311,341,5.48,45.4,91.3,53.1,0.142,23.1,24.9,,
2025/2/13 14:27,305,331,5.37,44.4,88.2,58.5,0.134,23.1,24.9,,
2025/2/13 14:27,301,329,5.16,43.2,82.5,65.1,0.129,23.1,24.8,,
2025/2/13 14:27,299,329,5.07,42.6,84,62.9,0.129,23.1,24.8,,
2025/2/13 14:27,299,328,5.1,42.2,91.7,49.7,0.137,23.1,24.8,,
2025/2/13 14:27,297,327,5.3,43.4,90.8,44.1,0.137,23.1,24.8,,
2025/2/13 14:27,293,322,5.33,44.1,84.4,59.1,0.137,23.1,24.8,,
2025/2/13 14:27,298,329,5.3,43.9,97.4,45.7,0.137,23.1,24.8,,
2025/2/13 14:27,337,375,5.36,44.4,87,50.1,0.148,23.1,24.8,,
2025/2/13 14:27,363,407,5.54,45.9,79.9,58.7,0.154,23.1,24.8,,
2025/2/13 14:27,368,412,5.66,46.6,87.3,52.9,0.151,23.1,24.8,,
2025/2/13 14:27,351,393,5.61,46.1,81.2,55.2,0.142,23.1,24.7,,
2025/2/13 14:27,332,373,5.44,44.8,80.5,54.5,0.137,23.1,24.7,,
2025/2/13 14:27,316,356,5.35,44.1,83.1,53,0.137,23.2,24.7,,
2025/2/13 14:27,272,301,5.31,43.8,80.8,55.5,0.121,23.2,24.7,,
2025/2/13 14:27,227,250,5.08,42.3,75.5,60.9,0.121,23.2,24.7,,
2025/2/13 14:28,384.95,434.65,5.931,48.555,76.815,58.32500000000001,0.1527,23.235,24.529999999999994,,
2025/2/13 14:28,216,237,4.99,41.6,77.6,62.5,0.121,23.2,24.7,,
2025/2/13 14:28,242,264,5.02,42,84.5,52.4,0.121,23.2,24.7,,
2025/2/13 14:28,271,296,5.19,43,73.6,62.4,0.137,23.2,24.7,,
2025/2/13 14:28,288,314,5.47,44.9,80.9,54.3,0.151,23.2,24.7,,
2025/2/13 14:28,316,345,5.61,46,78.4,60.7,0.154,23.2,24.7,,
2025/2/13 14:28,406,449,5.71,46.7,77.6,60.8,0.162,23.2,24.6,,
2025/2/13 14:28,487,542,6.03,49,77.4,57,0.183,23.2,24.6,,
2025/2/13 14:28,520,587,6.42,51.8,76.6,57.6,0.189,23.2,24.6,,
2025/2/13 14:28,495,563,6.61,53.5,79.3,56.5,0.178,23.2,24.6,,
2025/2/13 14:28,473,539,6.61,53.9,85.7,50.1,0.17,23.2,24.5,,
2025/2/13 14:28,452,520,6.32,51.8,80.3,56.2,0.154,23.2,24.5,,
2025/2/13 14:28,440,507,6.12,49.3,68.7,60.4,0.154,23.2,24.5,,
2025/2/13 14:28,433,500,6.15,50.6,68.4,65.1,0.159,23.2,24.5,,
2025/2/13 14:28,426,490,6.26,51,73.1,59.8,0.162,23.3,24.4,,
2025/2/13 14:28,408,467,6.29,51.2,77.7,55.5,0.157,23.3,24.4,,
2025/2/13 14:28,398,456,6.14,50.4,79.8,53.6,0.148,23.3,24.4,,
2025/2/13 14:28,385,443,6.06,49.7,71.1,59.6,0.145,23.3,24.4,,
2025/2/13 14:28,361,406,6.02,49.2,72.5,61.9,0.14,23.3,24.4,,
2025/2/13 14:28,333,374,5.88,48.3,76.9,60.9,0.132,23.3,24.4,,
2025/2/13 14:28,349,394,5.72,47.2,76.2,59.2,0.137,23.3,24.3,,
2025/2/13 14:29,344.35,388.15,5.8825,48.08,74.46000000000001,61.00500000000001,0.135,23.34999999999999,24.145000000000003,,
2025/2/13 14:29,394,448,5.78,47.4,72.2,61.9,0.154,23.3,24.3,,
2025/2/13 14:29,429,487,6.22,50.1,70.6,63.1,0.17,23.3,24.3,,
2025/2/13 14:29,438,493,6.42,52.1,71,64.1,0.17,23.3,24.3,,
2025/2/13 14:29,447,507,6.46,52.7,78.2,59.8,0.165,23.3,24.3,,
2025/2/13 14:29,447,507,6.44,52.4,72.2,66.3,0.157,23.3,24.3,,
2025/2/13 14:29,442,507,6.36,51.6,78.4,55.4,0.148,23.3,24.2,,
2025/2/13 14:29,433,496,6.28,51.3,76.6,58.6,0.142,23.3,24.2,,
2025/2/13 14:29,425,487,6.18,50.5,67.7,65.6,0.137,23.3,24.2,,
2025/2/13 14:29,426,487,6.09,49.4,72.1,60.8,0.143,23.3,24.1,,
2025/2/13 14:29,414,473,6.18,50,76.7,57.5,0.154,23.3,24.1,,
2025/2/13 14:29,378,424,6.23,50.6,75.8,58.1,0.145,23.4,24.1,,
2025/2/13 14:29,368,411,6.14,50,73.7,58.6,0.137,23.4,24.1,,
2025/2/13 14:29,311,345,5.91,48.3,77,59.2,0.121,23.4,24,,
2025/2/13 14:29,282,309,5.67,46.8,67.5,71.6,0.121,23.4,24.1,,
2025/2/13 14:29,258,284,5.64,46.4,81.7,58.6,0.116,23.4,24,,
2025/2/13 14:29,226,248,5.42,44.8,79,58.1,0.108,23.4,24.1,,
2025/2/13 14:29,206,229,5.2,43.1,77,59.5,0.105,23.4,24.1,,
2025/2/13 14:29,189,209,5.1,42,79,57,0.105,23.4,24,,
2025/2/13 14:29,185,205,4.98,41.1,69,65.5,0.102,23.4,24.1,,
2025/2/13 14:29,189,207,4.95,41,73.8,60.8,0.1,23.4,24,,
2025/2/13 14:30,372.9,417.7,5.584499999999999,45.660000000000004,85.10499999999999,57.754999999999995,0.13449999999999998,23.455000000000002,23.914999999999992,,
2025/2/13 14:30,231,251,4.95,41.2,78,55,0.105,23.4,24,,
2025/2/13 14:30,293,321,4.97,41.4,74.1,58.1,0.113,23.4,24,,
2025/2/13 14:30,336,370,5.18,42.2,72,59.2,0.129,23.4,24,,
2025/2/13 14:30,362,399,5.32,43.6,75.5,58.9,0.137,23.4,23.9,,
2025/2/13 14:30,377,417,5.56,45.2,75.7,62.8,0.132,23.4,24,,
2025/2/13 14:30,385,427,5.56,45.3,73,53.1,0.129,23.4,23.9,,
2025/2/13 14:30,390,441,5.54,45.4,76.4,58.1,0.129,23.4,23.9,,
2025/2/13 14:30,389,440,5.61,46,78.5,59,0.129,23.4,23.9,,
2025/2/13 14:30,385,435,5.6,45.6,83.4,53.1,0.129,23.4,23.9,,
2025/2/13 14:30,378,428,5.5,44.9,83.8,56.5,0.129,23.5,23.9,,
2025/2/13 14:30,374,426,5.47,44.7,91.7,52.3,0.129,23.5,23.9,,
2025/2/13 14:30,373,423,5.45,44.6,96.2,51.3,0.145,23.5,23.9,,
2025/2/13 14:30,399,447,5.74,46.8,98.4,55.3,0.162,23.5,23.9,,
2025/2/13 14:30,411,462,5.97,48.2,101.6,53.9,0.154,23.5,23.9,,
2025/2/13 14:30,413,463,6.09,49.2,99.8,57.2,0.162,23.5,23.9,,
2025/2/13 14:30,411,463,6.15,49.9,86.2,69.8,0.151,23.5,23.9,,
2025/2/13 14:30,398,447,5.99,49,95.3,57.9,0.145,23.5,23.9,,
2025/2/13 14:30,399,448,5.85,47.9,94.8,56,0.134,23.5,23.9,,
2025/2/13 14:30,381,428,5.67,46.7,87.3,62.5,0.126,23.5,23.9,,
2025/2/13 14:30,373,418,5.52,45.4,80.4,65.1,0.121,23.5,23.8,,
2025/2/13 14:31,304.8421052631579,338.4736842105263,5.195263157894736,42.83684210526316,86.56315789473685,61.93684210526315,0.11731578947368422,23.521052631578954,23.547368421052635,,
2025/2/13 14:31,346,385,5.34,43.9,73.8,66.5,0.121,23.5,23.7,,
2025/2/13 14:31,332,367,5.33,43.6,71.1,68.4,0.121,23.5,23.7,,
2025/2/13 14:31,253,279,5.19,42.9,68.7,73.6,0.105,23.5,23.6,,
2025/2/13 14:31,244,272,5.14,42.3,68.7,71.3,0.105,23.5,23.6,,
2025/2/13 14:31,242,272,4.95,40.9,72.5,64.3,0.105,23.5,23.5,,
2025/2/13 14:31,246,275,4.87,40.4,87.6,59,0.105,23.5,23.5,,
2025/2/13 14:31,256,287,4.95,40.9,96.1,48.1,0.11,23.5,23.5,,
2025/2/13 14:31,269,303,5.11,42.1,85.6,63.6,0.118,23.5,23.5,,
2025/2/13 14:31,281,320,5.23,43.4,93,65.3,0.121,23.5,23.5,,
2025/2/13 14:31,293,332,5.32,43.8,100.2,52.8,0.118,23.5,23.5,,
2025/2/13 14:31,301,335,5.22,42.9,97.8,51.5,0.11,23.5,23.5,,
2025/2/13 14:31,310,350,5.16,42.6,97.4,54.5,0.105,23.5,23.5,,
2025/2/13 14:31,307,341,5.07,42,99.5,58.9,0.113,23.5,23.5,,
2025/2/13 14:31,329,364,5.04,41.8,94,64.7,0.121,23.5,23.6,,
2025/2/13 14:31,347,386,5.22,42.5,89.6,52.1,0.137,23.5,23.6,,
2025/2/13 14:31,353,389,5.46,44.9,97.2,56.8,0.137,23.6,23.5,,
2025/2/13 14:31,353,386,5.48,45.2,87.7,66.7,0.132,23.6,23.5,,
2025/2/13 14:31,370,400,5.39,44.4,77.8,72.4,0.124,23.6,23.6,,
2025/2/13 14:31,360,388,5.24,43.4,86.4,66.3,0.121,23.6,23.5,,
2025/2/13 14:32,375.75,416.95,5.4915,45.31999999999999,122.64499999999998,63.3,0.1432,23.605000000000008,23.44499999999999,,
2025/2/13 14:32,363,394,5.2,43.1,100.3,56,0.124,23.6,23.5,,
2025/2/13 14:32,383,419,5.28,43.6,107.2,51.3,0.134,23.6,23.5,,
2025/2/13 14:32,388,426,5.44,44.9,109.2,55.9,0.145,23.6,23.5,,
2025/2/13 14:32,393,434,5.52,45.4,114.7,54.3,0.145,23.6,23.5,,
2025/2/13 14:32,393,433,5.46,44.8,120.7,52,0.145,23.6,23.5,,
2025/2/13 14:32,401,445,5.49,45.2,115.5,63.6,0.137,23.6,23.5,,
2025/2/13 14:32,396,439,5.61,46.2,110.3,66.2,0.137,23.6,23.4,,
2025/2/13 14:32,399,440,5.57,45.7,120.2,59.7,0.142,23.6,23.5,,
2025/2/13 14:32,399,443,5.63,46.5,120.5,65.8,0.162,23.6,23.5,,
2025/2/13 14:32,399,443,5.82,47.9,115,70.1,0.165,23.6,23.4,,
2025/2/13 14:32,396,439,5.88,47.9,109.3,66.7,0.151,23.6,23.4,,
2025/2/13 14:32,389,433,5.81,47.5,107.5,70.3,0.142,23.6,23.4,,
2025/2/13 14:32,383,426,5.68,46.9,111.7,68.3,0.143,23.6,23.4,,
2025/2/13 14:32,384,426,5.55,46,131.2,61.4,0.154,23.6,23.4,,
2025/2/13 14:32,370,414,5.43,45.1,164.1,54.7,0.162,23.6,23.4,,
2025/2/13 14:32,362,409,5.4,44.6,152.4,69.9,0.154,23.6,23.4,,
2025/2/13 14:32,350,395,5.41,44.8,140.7,76.6,0.137,23.7,23.4,,
2025/2/13 14:32,335,377,5.34,44.5,141.6,68.7,0.132,23.6,23.4,,
2025/2/13 14:32,315,353,5.21,43.4,137.1,67.8,0.129,23.6,23.4,,
2025/2/13 14:32,317,351,5.1,42.4,123.7,66.7,0.124,23.6,23.5,,
2025/2/13 14:33,512.65,586,6.6290000000000004,53.815,101.63,62.515,0.17734999999999995,23.699999999999992,23.565000000000005,,
2025/2/13 14:33,311,342,5.05,41.9,126.7,59.3,0.124,23.7,23.5,,
2025/2/13 14:33,342,372,5.14,42.6,124.1,59.9,0.134,23.7,23.5,,
2025/2/13 14:33,448,507,5.58,45.9,127.1,61.9,0.159,23.7,23.5,,
2025/2/13 14:33,542,627,6.2,50.7,129.2,58.7,0.197,23.7,23.6,,
2025/2/13 14:33,610,716,6.67,54.2,121.7,57.8,0.219,23.7,23.6,,
2025/2/13 14:33,665,786,7.17,57.8,108.8,63.4,0.219,23.7,23.6,,
2025/2/13 14:33,654,763,7.32,58.8,107,63.3,0.21,23.7,23.6,,
2025/2/13 14:33,615,716,7.2,57.9,96.3,65.7,0.178,23.7,23.6,,
2025/2/13 14:33,564,654,7.01,56.8,99.5,63.5,0.173,23.7,23.6,,
2025/2/13 14:33,504,584,6.71,54.6,106.9,60.1,0.165,23.7,23.6,,
2025/2/13 14:33,488,561,6.54,53.4,96,63.8,0.167,23.7,23.6,,
2025/2/13 14:33,488,554,6.56,53.5,99,62.9,0.173,23.7,23.6,,
2025/2/13 14:33,487,551,6.64,54,95.8,60.8,0.178,23.7,23.6,,
2025/2/13 14:33,492,554,6.76,54.9,83.8,65.4,0.175,23.7,23.6,,
2025/2/13 14:33,497,562,6.78,55.4,82.7,64.7,0.17,23.7,23.6,,
2025/2/13 14:33,505,571,6.82,55.6,89.7,60.3,0.178,23.7,23.6,,
2025/2/13 14:33,507,570,6.97,56.4,85,65.4,0.186,23.7,23.5,,
2025/2/13 14:33,511,578,7.12,57.2,81.9,71.8,0.178,23.7,23.5,,
2025/2/13 14:33,512,576,7.2,57.8,94.3,53.4,0.183,23.7,23.5,,
2025/2/13 14:33,511,576,7.14,56.9,77.1,68.2,0.181,23.7,23.5,,
2025/2/13 14:34,434.35,480.3,6.6194999999999995,53.334999999999994,75.10499999999999,65.30999999999999,0.15274999999999997,23.78000000000001,23.29,,
2025/2/13 14:34,506,568,7.08,56.6,84.1,59.4,0.173,23.7,23.5,,
2025/2/13 14:34,496,554,7,56.1,79.9,61.8,0.165,23.7,23.5,,
2025/2/13 14:34,487,546,6.89,55.7,81.3,62.2,0.162,23.7,23.4,,
2025/2/13 14:34,473,526,6.69,54.3,79.7,64.9,0.159,23.7,23.4,,
2025/2/13 14:34,459,509,6.61,53.4,79.6,63.5,0.151,23.8,23.4,,
2025/2/13 14:34,448,496,6.51,52.8,76.9,66.8,0.145,23.8,23.4,,
2025/2/13 14:34,435,479,6.39,52.1,71.4,73.4,0.154,23.8,23.4,,
2025/2/13 14:34,427,469,6.51,52.7,73.6,68.9,0.154,23.8,23.3,,
2025/2/13 14:34,430,473,6.6,53,78.9,63.5,0.154,23.8,23.3,,
2025/2/13 14:34,427,470,6.69,53.7,81.3,60.1,0.154,23.8,23.3,,
2025/2/13 14:34,430,477,6.69,53.9,67.9,78.3,0.154,23.8,23.3,,
2025/2/13 14:34,432,476,6.67,53.8,68.4,74.2,0.154,23.8,23.2,,
2025/2/13 14:34,430,472,6.68,53.9,67,71.9,0.154,23.8,23.2,,
2025/2/13 14:34,424,467,6.66,53.4,73.7,70.1,0.154,23.8,23.2,,
2025/2/13 14:34,424,467,6.58,52.7,77.9,58.2,0.151,23.8,23.2,,
2025/2/13 14:34,413,456,6.52,52.3,75.3,55.8,0.145,23.8,23.2,,
2025/2/13 14:34,403,444,6.48,52.2,75.3,61.8,0.145,23.8,23.1,,
2025/2/13 14:34,392,432,6.45,51.9,74.9,64.3,0.145,23.8,23.2,,
2025/2/13 14:34,381,419,6.39,50.9,68.6,56.5,0.145,23.8,23.1,,
2025/2/13 14:34,370,406,6.3,51.3,66.4,70.6,0.137,23.8,23.2,,
2025/2/13 14:35,438.95,493.7,6.516,52.42999999999999,77.285,64.00500000000001,0.14575000000000002,23.815000000000005,23.085000000000004,,
2025/2/13 14:35,360,395,6.24,50.4,78.5,64.9,0.137,23.8,23.1,,
2025/2/13 14:35,357,393,6.08,49.1,75.5,62.2,0.132,23.8,23.1,,
2025/2/13 14:35,380,417,6.03,48.9,75.5,65.2,0.134,23.8,23.1,,
2025/2/13 14:35,420,460,6.21,50.4,82.2,61.8,0.143,23.8,23.1,,
2025/2/13 14:35,452,500,6.43,51.9,82.5,61.6,0.157,23.8,23.1,,
2025/2/13 14:35,467,525,6.72,53.8,77.9,66.2,0.162,23.8,23.1,,
2025/2/13 14:35,463,528,6.73,54,80,65.4,0.162,23.8,23.1,,
2025/2/13 14:35,457,520,6.63,53.5,83.4,62.9,0.145,23.8,23.1,,
2025/2/13 14:35,444,507,6.42,52,78.7,65.6,0.137,23.8,23.1,,
2025/2/13 14:35,433,500,6.39,51.8,78.1,65,0.137,23.8,23.1,,
2025/2/13 14:35,419,486,6.3,50.6,63.4,75.8,0.129,23.8,23.1,,
2025/2/13 14:35,406,469,6.07,49.1,72.3,65,0.129,23.8,23.1,,
2025/2/13 14:35,405,463,6.15,49.7,73.2,65.6,0.129,23.8,23.1,,
