,pm2d5(μg/m3),pm10(μg/m3),co(mg/m3),so2(μg/m3),no2(μg/m3),o3(μg/m3),voc(ppm),温度(℃),湿度(%),风向,风速(10m/s)
2025/2/14 15:51,42,51,1.56,16.3,32.4,119.1,0.726,33.4,15.8,,
2025/2/14 15:51,44,53,1.52,16.2,33.4,118.1,0.729,33.3,15.8,,
2025/2/14 15:51,43,51,1.45,15.5,36.6,111.8,0.725,33.4,15.8,,
2025/2/14 15:51,42,50,1.52,16,31.4,117.4,0.725,33.4,15.8,,
2025/2/14 15:51,42,50,1.52,16.3,26.9,118,0.725,33.3,15.8,,
2025/2/14 15:51,41,49,1.45,15.1,32.7,117.2,0.725,33.3,15.7,,
2025/2/14 15:51,41,50,1.52,16,41.6,112,0.725,33.4,15.7,,
2025/2/14 15:51,44,53,1.54,16.7,30.8,113.4,0.725,33.3,15.8,,
2025/2/14 15:52,44,53,1.5,16.1,33.3,113.5,0.725,33.3,15.7,,
2025/2/14 15:52,44,53,1.57,16.6,36.5,110.8,0.725,33.3,15.7,,
2025/2/14 15:52,44,53,1.55,16.8,36.7,108.6,0.725,33.3,15.7,,
2025/2/14 15:52,43,53,1.6,16.9,37.4,112.8,0.725,33.3,15.7,,
2025/2/14 15:52,42,51,1.56,16.4,36,116.6,0.725,33.3,15.7,,
2025/2/14 15:52,43,52,1.52,16,35.8,112.8,0.725,33.3,15.7,,
2025/2/14 15:52,41,49,1.52,16.4,37,106.8,0.725,33.3,15.7,,
2025/2/14 15:52,42,50,1.41,15.5,38.6,110.5,0.725,33.3,15.8,,
2025/2/14 15:52,41,49,1.44,15.6,38.5,114.6,0.725,33.3,15.7,,
2025/2/14 15:52,42,50,1.48,16.3,36,117.3,0.725,33.3,15.7,,
2025/2/14 15:52,42,50,1.41,16.2,36.4,113.9,0.725,33.3,15.7,,
2025/2/14 15:52,42,50,1.41,16,40.2,112.1,0.725,33.3,15.7,,
2025/2/14 15:52,42,51,1.49,16.3,43.7,106.7,0.725,33.2,15.7,,
2025/2/14 15:52,42,50,1.5,16.8,47.1,105.8,0.725,33.3,15.7,,
2025/2/14 15:52,42,51,1.52,16.8,45.8,109.9,0.725,33.3,15.7,,
2025/2/14 15:52,42,51,1.6,16.5,40.6,111.2,0.725,33.3,15.7,,
2025/2/14 15:52,42,51,1.67,16.9,38.9,104.4,0.725,33.3,15.7,,
2025/2/14 15:52,43,51,1.56,16.8,40.4,107.2,0.725,33.3,15.7,,
2025/2/14 15:52,43,52,1.56,17,51.3,98.7,0.723,33.2,15.8,,
2025/2/14 15:53,44,53,1.54,16.5,38.4,107.6,0.724,33.2,15.7,,
2025/2/14 15:53,44,53,1.48,16,47,100.2,0.725,33.2,15.8,,
2025/2/14 15:53,44,52,1.49,16.1,45.9,107,0.725,33.2,15.8,,
2025/2/14 15:53,44,54,1.56,16.5,48.9,102.1,0.724,33.2,15.8,,
2025/2/14 15:53,44,53,1.55,16.3,46.2,102.1,0.723,33.2,15.8,,
2025/2/14 15:53,45,54,1.55,16.4,42.8,107.3,0.725,33.2,15.7,,
2025/2/14 15:53,45,55,1.6,16.5,42.5,105.5,0.725,33.2,15.8,,
2025/2/14 15:53,46,56,1.56,16.1,43.3,109.3,0.725,33.2,15.8,,
2025/2/14 15:53,44,54,1.49,15.8,35.6,124,0.725,33.2,15.8,,
2025/2/14 15:53,44,54,1.53,16.3,43.2,102.2,0.725,33.2,15.8,,
2025/2/14 15:53,44,53,1.55,15.8,55.1,96.5,0.723,33.2,15.9,,
2025/2/14 15:53,44,53,1.56,16,40.8,103.7,0.724,33.2,15.8,,
2025/2/14 15:53,43,53,1.56,16.2,45.9,98.3,0.725,33.2,15.9,,
2025/2/14 15:53,43,52,1.56,16.2,53.3,96.4,0.725,33.2,15.8,,
2025/2/14 15:53,43,52,1.59,16.5,55.8,95.6,0.725,33.2,15.9,,
2025/2/14 15:53,42,51,1.59,16.7,53.1,97.2,0.725,33.2,15.9,,
2025/2/14 15:53,42,52,1.49,16.2,48,99.3,0.725,33.2,15.9,,
2025/2/14 15:53,42,52,1.49,16.2,48.8,100.1,0.725,33.2,15.9,,
2025/2/14 15:53,42,52,1.45,15.8,46,107.1,0.725,33.2,15.9,,
2025/2/14 15:53,42,52,1.49,16.4,43.5,99.5,0.725,33.2,15.9,,
2025/2/14 15:54,43,53,1.54,16.9,50.5,105.8,0.725,33.1,15.9,,
2025/2/14 15:54,42,52,1.61,17.3,54.5,104.2,0.725,33.2,15.9,,
2025/2/14 15:54,42,51,1.52,16.4,55.6,94.7,0.725,33.1,16,,
2025/2/14 15:54,42,52,1.49,16.4,51.7,94.5,0.725,33.1,15.9,,
2025/2/14 15:54,42,52,1.58,16.8,48.8,97.9,0.725,33.1,16,,
2025/2/14 15:54,41,51,1.55,16.5,50.4,96.7,0.725,33.1,16,,
2025/2/14 15:54,42,52,1.47,15.9,53,92.9,0.725,33.1,16,,
2025/2/14 15:54,41,50,1.49,16.2,53.9,93,0.725,33.1,16.1,,
2025/2/14 15:54,42,50,1.53,16.5,48.8,106.6,0.729,33.1,16,,
2025/2/14 15:54,41,50,1.56,16.7,50.7,100,0.729,33.1,16.1,,
2025/2/14 15:54,42,51,1.6,16.6,56.2,92.8,0.726,33.1,16.1,,
2025/2/14 15:54,41,50,1.53,16.6,48.5,103.3,0.728,33.1,16.1,,
2025/2/14 15:54,41,49,1.52,16.7,50.8,98.6,0.729,33.1,16.1,,
2025/2/14 15:54,41,49,1.53,16.2,47.1,98.5,0.726,33.1,16.1,,
2025/2/14 15:54,42,51,1.54,16.3,42.7,104.4,0.725,33.1,16.1,,
2025/2/14 15:54,42,50,1.55,16.6,46,103.7,0.726,33.1,16.1,,
2025/2/14 15:54,42,51,1.5,16.2,42.8,106.4,0.729,33.1,16.1,,
2025/2/14 15:54,42,51,1.46,15.7,41.2,106.3,0.729,33.1,16.1,,
2025/2/14 15:54,41,50,1.46,16.4,44.9,101.5,0.729,33,16.1,,
2025/2/14 15:54,41,50,1.49,16.1,48,100.5,0.725,33.1,16,,
2025/2/14 15:55,41,50,1.53,15.8,44.9,102.4,0.729,33,16.1,,
2025/2/14 15:55,40,49,1.49,15.8,48.7,103.6,0.729,33.1,16,,
2025/2/14 15:55,39,46,1.52,16.1,52.4,92.4,0.729,33.1,16,,
2025/2/14 15:55,39,46,1.53,16.1,46.3,104.7,0.729,33,16.1,,
2025/2/14 15:55,38,45,1.51,16.1,45.1,103.4,0.729,33,16.1,,
2025/2/14 15:55,39,46,1.48,16.1,49,97.2,0.729,33,16.1,,
2025/2/14 15:55,39,47,1.46,16.2,57.4,93.6,0.729,33,16.1,,
2025/2/14 15:55,39,47,1.48,16.1,53.2,95.9,0.729,33,16.1,,
2025/2/14 15:55,40,47,1.53,16.3,47,96.6,0.729,33,16.1,,
2025/2/14 15:55,41,50,1.42,16,46.7,98.1,0.729,33,16.2,,
2025/2/14 15:55,41,49,1.57,16.6,54.1,91.2,0.729,33,16.2,,
2025/2/14 15:55,40,49,1.53,16.4,47.9,101.8,0.729,33,16.2,,
2025/2/14 15:55,40,48,1.49,16.6,57.7,94.6,0.731,33,16.3,,
2025/2/14 15:55,41,49,1.47,16.4,44.7,96.9,0.732,33,16.2,,
2025/2/14 15:55,40,49,1.43,15.8,57.7,87.3,0.732,33,16.2,,
2025/2/14 15:55,40,49,1.47,15.9,49.5,95.2,0.732,33,16.3,,
2025/2/14 15:55,40,48,1.49,16.4,45.9,95.7,0.732,33,16.3,,
2025/2/14 15:55,39,47,1.49,16.6,49.7,97.1,0.732,33,16.3,,
2025/2/14 15:55,39,46,1.52,16.4,50.9,101,0.732,33,16.3,,
2025/2/14 15:55,40,47,1.57,16.6,51.2,101.4,0.732,33,16.3,,
2025/2/14 15:56,39,47,1.6,16.6,55.1,95.3,0.732,33,16.3,,
2025/2/14 15:56,39,47,1.53,17.1,57.7,94.3,0.732,33,16.3,,
2025/2/14 15:56,39,47,1.49,16.1,52.9,96.9,0.732,33,16.3,,
2025/2/14 15:56,39,46,1.52,16.3,46.8,96.8,0.732,32.9,16.3,,
2025/2/14 15:56,39,46,1.51,16.3,58.6,89.1,0.732,33,16.4,,
2025/2/14 15:56,39,46,1.54,17,48.8,96.1,0.732,33,16.3,,
2025/2/14 15:56,39,46,1.53,16.7,55.9,89.6,0.733,33,16.4,,
2025/2/14 15:56,38,46,1.47,16.4,55.8,90.6,0.735,33,16.3,,
2025/2/14 15:56,39,47,1.51,16.9,57.1,90.5,0.735,33,16.4,,
2025/2/14 15:56,40,47,1.53,16.8,53.4,91.1,0.735,33,16.4,,
2025/2/14 15:56,39,47,1.46,16.3,48.2,98.9,0.735,33,16.4,,
2025/2/14 15:56,39,47,1.53,17.3,57.3,95.1,0.735,32.9,16.4,,
2025/2/14 15:56,39,46,1.5,16.1,58.1,87.9,0.735,32.9,16.4,,
2025/2/14 15:56,39,46,1.53,16.6,50.3,92.8,0.735,33,16.4,,
2025/2/14 15:56,39,47,1.53,16.8,50.4,100.9,0.735,32.9,16.4,,
2025/2/14 15:56,39,47,1.58,16.6,57,95.6,0.735,32.9,16.4,,
2025/2/14 15:56,40,47,1.58,16.5,58.2,92.2,0.736,32.9,16.4,,
2025/2/14 15:56,41,48,1.59,16.6,60.2,91.1,0.739,32.9,16.5,,
2025/2/14 15:56,40,47,1.62,16.7,56.5,93.5,0.739,32.9,16.4,,
2025/2/14 15:56,40,48,1.57,16.5,55.8,92,0.739,32.9,16.5,,
2025/2/14 15:57,41,49,1.57,16.8,57.2,88.7,0.739,32.9,16.5,,
2025/2/14 15:57,41,50,1.53,16.7,50.6,95.2,0.739,32.9,16.4,,
2025/2/14 15:57,40,49,1.61,17.7,46.3,100.2,0.739,32.9,16.5,,
2025/2/14 15:57,40,48,1.53,16.7,56.6,90.9,0.739,32.9,16.4,,
2025/2/14 15:57,40,49,1.51,16.7,58.7,93.4,0.739,32.9,16.5,,
2025/2/14 15:57,39,47,1.54,16.5,56.4,90.7,0.739,32.9,16.5,,
2025/2/14 15:57,40,47,1.57,17.2,62.4,86.7,0.74,32.9,16.6,,
2025/2/14 15:57,40,49,1.57,17,61.8,83,0.741,32.9,16.5,,
2025/2/14 15:57,40,48,1.56,16.8,57.4,86.1,0.74,32.9,16.6,,
2025/2/14 15:57,40,48,1.53,17,60.3,91.1,0.742,32.9,16.6,,
2025/2/14 15:57,40,48,1.53,17.2,62.6,91.9,0.742,32.9,16.6,,
2025/2/14 15:57,40,48,1.61,17.3,61.9,84.5,0.742,32.9,16.6,,
2025/2/14 15:57,40,48,1.57,16.9,62,83.2,0.742,32.9,16.7,,
2025/2/14 15:57,40,47,1.64,17.5,64.2,87.5,0.742,32.9,16.7,,
2025/2/14 15:57,39,46,1.62,17.7,62.2,85.7,0.742,32.9,16.7,,
2025/2/14 15:57,39,47,1.58,17.2,65.4,83.3,0.744,32.9,16.7,,
2025/2/14 15:57,39,47,1.59,17.3,66.5,86.3,0.743,32.9,16.7,,
2025/2/14 15:57,41,49,1.58,17.4,67.6,84.7,0.743,32.9,16.7,,
2025/2/14 15:57,41,49,1.57,17.2,62.4,85.3,0.745,32.9,16.7,,
2025/2/14 15:57,42,50,1.55,17.1,54.4,91.5,0.745,32.9,16.8,,
2025/2/14 15:58,40,48,1.55,17.1,56.5,89.7,0.745,32.9,16.8,,
2025/2/14 15:58,41,49,1.64,16.9,65.6,82.7,0.745,32.9,16.8,,
2025/2/14 15:58,40,48,1.64,16.8,61.9,90.1,0.745,32.9,16.8,,
2025/2/14 15:58,41,50,1.61,16.5,55,87.8,0.745,32.9,16.8,,
2025/2/14 15:58,42,51,1.61,17.6,60.2,88,0.745,32.9,16.8,,
2025/2/14 15:58,43,53,1.63,17.3,66,83,0.745,32.9,16.8,,
2025/2/14 15:58,43,52,1.69,17.7,55.7,91.7,0.745,32.9,16.8,,
2025/2/14 15:58,43,53,1.67,17.8,60.5,87.1,0.745,32.8,16.8,,
2025/2/14 15:58,44,53,1.68,17.8,58.5,85.3,0.745,32.9,16.8,,
2025/2/14 15:58,43,53,1.7,17.7,58.9,85.7,0.745,32.9,16.8,,
2025/2/14 15:58,43,52,1.58,17,65.3,83.6,0.745,32.8,16.8,,
2025/2/14 15:58,42,51,1.53,17.1,66.1,81.1,0.745,32.9,16.8,,
2025/2/14 15:58,42,51,1.61,17.2,59.1,85.3,0.745,32.9,16.8,,
2025/2/14 15:58,42,52,1.64,17.4,59.9,86.7,0.745,32.9,16.8,,
2025/2/14 15:58,43,53,1.64,16.6,60.5,85.1,0.745,32.8,16.7,,
2025/2/14 15:58,42,52,1.61,18,62.9,91.1,0.745,32.9,16.8,,
2025/2/14 15:58,42,50,1.68,17.5,56.4,93,0.745,32.9,16.8,,
2025/2/14 15:58,43,51,1.67,17.7,64.1,85,0.745,32.9,16.8,,
2025/2/14 15:58,41,50,1.59,17.7,60.4,88.1,0.745,32.9,16.8,,
2025/2/14 15:58,41,49,1.58,17.5,61.7,88.4,0.745,32.9,16.8,,
2025/2/14 15:59,42,50,1.63,17.4,58.7,87.9,0.745,32.9,16.7,,
2025/2/14 15:59,42,52,1.68,17.6,56.2,92.5,0.745,32.9,16.8,,
2025/2/14 15:59,43,52,1.68,17.9,58.6,91.1,0.745,32.8,16.7,,
2025/2/14 15:59,41,50,1.72,17.8,64,81.8,0.745,32.8,16.7,,
2025/2/14 15:59,41,50,1.61,16.7,60.7,86.2,0.742,32.9,16.7,,
2025/2/14 15:59,42,52,1.57,17.6,60.5,93.2,0.742,32.9,16.7,,
2025/2/14 15:59,44,54,1.67,18,57.5,90.5,0.742,32.9,16.7,,
2025/2/14 15:59,44,54,1.72,17.6,52.4,90.2,0.742,32.8,16.6,,
2025/2/14 15:59,44,54,1.69,17.2,55.1,87.8,0.742,32.8,16.6,,
2025/2/14 15:59,44,55,1.67,17.1,60.9,86,0.742,32.9,16.6,,
2025/2/14 15:59,44,54,1.67,17.3,54.8,95,0.742,32.8,16.6,,
2025/2/14 15:59,42,52,1.69,17.5,50.6,98.6,0.741,32.9,16.6,,
2025/2/14 15:59,42,51,1.62,17.2,50.6,96.2,0.739,32.8,16.6,,
2025/2/14 15:59,42,51,1.57,17.7,55.6,94.4,0.739,32.9,16.6,,
2025/2/14 15:59,41,50,1.64,17.8,58.3,90.8,0.739,32.9,16.5,,
2025/2/14 15:59,41,50,1.64,17.4,58.7,92.3,0.739,32.9,16.5,,
2025/2/14 15:59,41,50,1.61,16.7,56,98.4,0.739,32.9,16.5,,
2025/2/14 15:59,40,49,1.63,17.7,54.1,91.3,0.739,32.8,16.5,,
2025/2/14 15:59,41,50,1.62,17.5,52.4,93.2,0.739,32.8,16.5,,
2025/2/14 15:59,42,51,1.66,17.3,50.3,95.7,0.739,32.8,16.5,,
2025/2/14 16:00,42,52,1.65,17.6,53.3,97.3,0.738,32.8,16.5,,
2025/2/14 16:00,42,52,1.61,17.4,62.8,85.5,0.735,32.8,16.5,,
2025/2/14 16:00,43,52,1.61,17,62.4,83.8,0.735,32.8,16.5,,
2025/2/14 16:00,41,50,1.59,17,59.7,89.9,0.735,32.8,16.5,,
2025/2/14 16:00,40,48,1.57,17,62.5,88.4,0.735,32.8,16.4,,
2025/2/14 16:00,41,49,1.68,17.5,57.9,89.8,0.735,32.8,16.5,,
2025/2/14 16:00,40,48,1.64,17.4,61,89.8,0.735,32.8,16.4,,
2025/2/14 16:00,40,49,1.67,17.4,60.7,88.3,0.735,32.8,16.4,,
2025/2/14 16:00,40,49,1.65,17.3,65.6,84.2,0.735,32.8,16.4,,
2025/2/14 16:00,40,49,1.62,17,61.7,84.1,0.735,32.8,16.4,,
2025/2/14 16:00,40,48,1.59,16.7,58.2,87.9,0.735,32.8,16.4,,
2025/2/14 16:00,39,47,1.61,17.1,59.3,89.5,0.735,32.8,16.4,,
2025/2/14 16:00,39,47,1.68,17.5,60.6,87.2,0.735,32.8,16.4,,
2025/2/14 16:00,39,47,1.68,17.3,59.5,87.8,0.732,32.8,16.4,,
2025/2/14 16:00,39,47,1.61,17.4,58.1,93.5,0.732,32.8,16.4,,
2025/2/14 16:00,39,47,1.61,17.1,61,87.7,0.732,32.8,16.4,,
2025/2/14 16:00,40,48,1.61,16.8,58.8,86.9,0.732,32.8,16.4,,
2025/2/14 16:00,42,50,1.65,17.2,58.5,95,0.732,32.8,16.4,,
2025/2/14 16:00,42,51,1.63,17.1,61.9,84.2,0.732,32.8,16.4,,
2025/2/14 16:01,40,49,1.58,16.9,55.9,82.9,0.732,32.8,16.4,,
2025/2/14 16:01,40,49,1.58,16.7,61.4,89.9,0.732,32.8,16.3,,
2025/2/14 16:01,42,50,1.62,16.9,55,92.2,0.732,32.8,16.3,,
2025/2/14 16:01,43,52,1.62,17.1,53.3,90,0.732,32.8,16.4,,
2025/2/14 16:01,43,52,1.57,16.8,56.5,91.6,0.732,32.8,16.3,,
2025/2/14 16:01,43,52,1.57,16.9,59,88.9,0.732,32.8,16.4,,
2025/2/14 16:01,42,51,1.68,17.4,52.6,93.9,0.732,32.8,16.3,,
2025/2/14 16:01,42,50,1.57,17,42.1,109.2,0.729,32.8,16.4,,
2025/2/14 16:01,41,49,1.5,16.5,53.2,93.8,0.729,32.8,16.3,,
2025/2/14 16:01,41,50,1.52,16.4,66.8,89.2,0.731,32.8,16.4,,
2025/2/14 16:01,41,50,1.56,16.9,65.4,79.1,0.73,32.8,16.4,,
2025/2/14 16:01,40,49,1.55,16.9,53.5,90.1,0.729,32.8,16.4,,
2025/2/14 16:01,41,49,1.55,16.6,62.8,82.1,0.729,32.8,16.3,,
2025/2/14 16:01,41,50,1.56,16.7,63,82.8,0.729,32.8,16.3,,
2025/2/14 16:01,42,50,1.52,16.8,61.6,82.4,0.729,32.7,16.3,,
2025/2/14 16:01,42,50,1.5,16.4,61.1,81.8,0.729,32.7,16.3,,
2025/2/14 16:01,41,50,1.5,16,58.6,88.5,0.729,32.7,16.4,,
2025/2/14 16:01,40,49,1.54,17,57.3,91.7,0.729,32.7,16.4,,
2025/2/14 16:01,40,49,1.57,16.9,56,89.9,0.729,32.8,16.4,,
2025/2/14 16:01,41,49,1.6,17.2,60,85.3,0.729,32.8,16.3,,
2025/2/14 16:02,40,48,1.56,17,68.6,79.1,0.729,32.7,16.4,,
2025/2/14 16:02,40,48,1.56,16.2,52,85.5,0.729,32.7,16.4,,
2025/2/14 16:02,39,47,1.57,16.5,56.4,86.3,0.729,32.7,16.4,,
2025/2/14 16:02,39,46,1.57,16.7,62.4,83,0.729,32.7,16.4,,
2025/2/14 16:02,40,47,1.55,16.8,63.3,80.2,0.73,32.7,16.4,,
2025/2/14 16:02,39,47,1.51,16.3,63.1,81.4,0.732,32.7,16.4,,
2025/2/14 16:02,39,47,1.54,16.2,63.1,81.6,0.729,32.7,16.4,,
2025/2/14 16:02,39,46,1.46,15.7,61.2,77.6,0.732,32.7,16.4,,
2025/2/14 16:02,39,46,1.61,17.1,59.6,81.8,0.729,32.7,16.5,,
2025/2/14 16:02,39,46,1.46,16.4,60.3,82.1,0.731,32.7,16.5,,
2025/2/14 16:02,41,49,1.46,15.9,63.7,86.4,0.732,32.7,16.5,,
2025/2/14 16:02,39,47,1.46,16,65.6,81.5,0.732,32.7,16.5,,
2025/2/14 16:02,40,48,1.49,16.2,66.3,75.6,0.732,32.7,16.5,,
2025/2/14 16:02,40,47,1.51,16.2,59.8,86.7,0.732,32.7,16.6,,
2025/2/14 16:02,39,47,1.52,16.2,54.1,90.6,0.732,32.7,16.6,,
2025/2/14 16:02,40,47,1.48,16.2,59.4,84.2,0.732,32.7,16.6,,
2025/2/14 16:02,40,47,1.43,15.8,59.8,84.2,0.732,32.7,16.6,,
2025/2/14 16:02,40,48,1.57,16.7,57.6,84.2,0.732,32.6,16.6,,
2025/2/14 16:02,40,48,1.54,16.1,62.9,82.2,0.732,32.7,16.6,,
2025/2/14 16:02,40,48,1.47,16.4,58.1,88.1,0.735,32.7,16.6,,
2025/2/14 16:03,40,48,1.59,17,58,84.2,0.735,32.7,16.6,,
2025/2/14 16:03,40,49,1.55,16.7,68.6,79.3,0.733,32.6,16.6,,
2025/2/14 16:03,41,49,1.53,16.5,57.2,88.5,0.732,32.6,16.6,,
2025/2/14 16:03,40,49,1.47,16.2,58.1,84.4,0.732,32.6,16.6,,
2025/2/14 16:03,40,48,1.45,16.1,58.2,82.2,0.732,32.7,16.6,,
2025/2/14 16:03,40,48,1.49,16.4,56.4,83.9,0.733,32.6,16.6,,
2025/2/14 16:03,39,47,1.48,16.4,55.2,85.2,0.735,32.6,16.6,,
2025/2/14 16:03,39,46,1.5,16.8,54.1,85.4,0.735,32.6,16.6,,
2025/2/14 16:03,38,44,1.57,17.2,51.4,90.3,0.735,32.7,16.6,,
2025/2/14 16:03,38,45,1.47,16.1,51.9,88.1,0.735,32.6,16.6,,
2025/2/14 16:03,38,44,1.5,16.8,57.8,82.5,0.735,32.6,16.6,,
2025/2/14 16:03,39,47,1.53,16.4,51.4,90.5,0.735,32.6,16.6,,
2025/2/14 16:03,41,49,1.56,16.5,59.3,85.6,0.735,32.6,16.6,,
2025/2/14 16:03,41,50,1.53,16.4,45.7,100.2,0.735,32.6,16.6,,
2025/2/14 16:03,41,49,1.48,16.3,53.2,96,0.735,32.6,16.6,,
2025/2/14 16:03,41,49,1.44,16.1,58.7,88.7,0.735,32.6,16.6,,
2025/2/14 16:03,41,49,1.48,16,58.7,87.7,0.735,32.6,16.6,,
2025/2/14 16:03,40,49,1.47,16,55,88.8,0.735,32.6,16.6,,
2025/2/14 16:03,40,49,1.39,15.7,50.4,88.7,0.735,32.6,16.6,,
2025/2/14 16:03,41,49,1.47,16.3,56.4,87.8,0.735,32.6,16.6,,
2025/2/14 16:04,40,48,1.47,16.3,60.6,81.9,0.735,32.6,16.6,,
2025/2/14 16:04,41,49,1.5,17.2,58.6,80.8,0.735,32.6,16.6,,
2025/2/14 16:04,40,48,1.55,17.2,59.6,85.2,0.735,32.6,16.6,,
2025/2/14 16:04,40,48,1.53,16.9,64.5,90.3,0.735,32.6,16.6,,
2025/2/14 16:04,39,46,1.45,16.3,54.1,84.2,0.735,32.6,16.6,,
2025/2/14 16:04,39,46,1.44,16.2,54.8,81.4,0.735,32.6,16.6,,
2025/2/14 16:04,38,45,1.45,16.5,57.4,88.8,0.735,32.6,16.6,,
2025/2/14 16:04,38,44,1.43,16.3,58.6,91.7,0.735,32.6,16.6,,
2025/2/14 16:04,38,45,1.43,15.9,60.1,89.7,0.735,32.6,16.6,,
2025/2/14 16:04,39,47,1.47,16.1,58.4,85.1,0.735,32.6,16.6,,
2025/2/14 16:04,40,48,1.47,15.9,54.4,85.6,0.735,32.6,16.6,,
2025/2/14 16:04,40,49,1.47,16.4,63.4,86.4,0.735,32.6,16.6,,
2025/2/14 16:04,40,48,1.47,16.7,49.7,98.1,0.735,32.6,16.6,,
2025/2/14 16:04,40,47,1.49,16.6,48.5,94,0.735,32.6,16.6,,
2025/2/14 16:04,39,46,1.46,16,58.3,93.9,0.735,32.6,16.6,,
2025/2/14 16:04,39,46,1.43,16.2,54.1,94,0.735,32.6,16.6,,
2025/2/14 16:04,39,45,1.43,16.4,53.5,89.2,0.735,32.6,16.6,,
2025/2/14 16:04,39,45,1.48,16.8,61.2,89.9,0.735,32.6,16.6,,
2025/2/14 16:04,39,46,1.55,17.1,64,90.8,0.735,32.6,16.6,,
2025/2/14 16:04,39,46,1.5,16.9,63.9,88,0.735,32.6,16.6,,
2025/2/14 16:05,39,46,1.47,17.2,66.5,81.9,0.739,32.6,16.6,,
2025/2/14 16:05,39,46,1.54,17.1,64.4,83.5,0.735,32.6,16.7,,
2025/2/14 16:05,39,46,1.43,16.6,60.7,94.8,0.739,32.6,16.7,,
2025/2/14 16:05,39,47,1.38,16.8,63.9,80,0.739,32.6,16.7,,
2025/2/14 16:05,39,46,1.45,16.3,58,79.9,0.739,32.6,16.7,,
2025/2/14 16:05,38,46,1.46,16.2,66.7,78.5,0.739,32.6,16.7,,
2025/2/14 16:05,39,47,1.5,16.8,71.2,78.4,0.739,32.6,16.7,,
2025/2/14 16:05,39,47,1.55,17.1,64.7,83,0.739,32.6,16.8,,
2025/2/14 16:05,40,47,1.55,17.1,67,84.4,0.739,32.6,16.8,,
2025/2/14 16:05,40,47,1.5,16.8,67.8,82.8,0.739,32.5,16.8,,
2025/2/14 16:05,40,47,1.5,16.8,65.8,75.9,0.742,32.5,16.7,,
2025/2/14 16:05,40,47,1.61,17.6,63.8,76.4,0.739,32.5,16.8,,
2025/2/14 16:05,40,48,1.54,17.3,62.1,83,0.742,32.5,16.8,,
2025/2/14 16:05,40,48,1.43,16.5,61.8,80.3,0.742,32.6,16.8,,
2025/2/14 16:05,41,50,1.46,16.3,62.9,90.2,0.74,32.5,16.8,,
2025/2/14 16:05,41,49,1.47,16.2,61.4,80.6,0.741,32.6,16.8,,
2025/2/14 16:05,42,51,1.47,16.7,60.8,84,0.74,32.5,16.8,,
2025/2/14 16:05,40,49,1.48,16.8,60.8,87,0.74,32.5,16.8,,
2025/2/14 16:05,41,50,1.53,17.1,62,82.2,0.741,32.5,16.8,,
2025/2/14 16:05,41,49,1.55,17.5,67.1,78,0.74,32.6,16.8,,
2025/2/14 16:06,41,49,1.46,16.5,64.7,80.4,0.742,32.5,16.8,,
2025/2/14 16:06,41,49,1.36,15.7,57.9,85.3,0.742,32.5,16.9,,
2025/2/14 16:06,40,48,1.4,16.5,62.5,77.7,0.742,32.5,16.9,,
2025/2/14 16:06,40,47,1.47,16.2,66.4,76.3,0.742,32.5,16.9,,
2025/2/14 16:06,40,47,1.43,16.3,59.5,81.3,0.742,32.5,16.9,,
2025/2/14 16:06,40,47,1.48,16.5,60.4,82.7,0.742,32.5,16.9,,
2025/2/14 16:06,40,47,1.51,16.9,61.1,83.8,0.742,32.5,16.9,,
2025/2/14 16:06,40,47,1.43,16.9,64.2,80.5,0.742,32.5,16.8,,
2025/2/14 16:06,40,47,1.45,16.5,61.2,82.2,0.742,32.5,16.9,,
2025/2/14 16:06,39,47,1.54,16.9,61.7,83.8,0.742,32.5,17,,
2025/2/14 16:06,39,47,1.53,17.2,68.1,77.9,0.742,32.5,16.9,,
2025/2/14 16:06,41,48,1.51,17.4,70.2,76.3,0.742,32.5,16.9,,
2025/2/14 16:06,40,48,1.54,17.5,68.6,79,0.742,32.5,16.9,,
2025/2/14 16:06,40,47,1.54,17.3,67.6,80.1,0.742,32.5,16.9,,
2025/2/14 16:06,41,49,1.47,16.5,70.3,74,0.742,32.5,16.9,,
2025/2/14 16:06,41,49,1.54,16.6,72,71.1,0.742,32.5,16.9,,
2025/2/14 16:06,41,49,1.51,17.5,63.6,80.6,0.742,32.5,16.9,,
2025/2/14 16:06,41,49,1.51,16.9,63.6,80.6,0.742,32.5,16.9,,
2025/2/14 16:06,41,49,1.48,16.2,62.5,83.1,0.742,32.5,16.9,,
2025/2/14 16:06,40,48,1.37,16.1,58.3,85,0.742,32.5,17,,
2025/2/14 16:07,38,46,1.45,16.5,66.8,82.6,0.742,32.5,17,,
2025/2/14 16:07,39,46,1.51,16.6,67.2,81.2,0.743,32.5,16.9,,
2025/2/14 16:07,39,45,1.49,16.5,67,77.3,0.745,32.5,16.9,,
2025/2/14 16:07,38,45,1.47,16.9,67.5,75.9,0.745,32.5,17,,
2025/2/14 16:07,39,47,1.47,16.8,69.4,78.2,0.742,32.5,16.9,,
2025/2/14 16:07,40,48,1.58,17.2,66.4,81.5,0.745,32.5,17,,
2025/2/14 16:07,40,48,1.43,16.6,61.5,77.6,0.745,32.5,17,,
2025/2/14 16:07,40,47,1.47,16.6,71.4,73.5,0.745,32.5,17,,
2025/2/14 16:07,39,46,1.47,16.7,67.4,81.8,0.745,32.5,17,,
