,pm2d5(μg/m3),pm10(μg/m3),co(mg/m3),so2(μg/m3),no2(μg/m3),o3(μg/m3),voc(ppm),温度(℃),湿度(%),风向,风速(10m/s)
2025/2/12 21:37,0,0,1.12,13.2,79.4,38.5,0.341,25.6,27.2,,
2025/2/12 21:37,0,0,1.27,14.2,83.1,45.8,0.341,25.7,27.2,,
2025/2/12 21:37,0,0,1.24,13.8,75.9,53.9,0.341,25.7,27.2,,
2025/2/12 21:37,0,0,1.24,13.9,81.2,40.9,0.341,25.6,27.2,,
2025/2/12 21:37,0,0,1.26,14,87,28.6,0.341,25.7,27.2,,
2025/2/12 21:37,0,0,1.21,13.9,78.2,45.3,0.341,25.7,27.2,,
2025/2/12 21:37,0,0,1.18,13.8,78.5,38.3,0.341,25.6,27.2,,
2025/2/12 21:37,0,0,1.2,13.6,85.5,34.9,0.341,25.7,27.2,,
2025/2/12 21:37,0,0,1.2,13.3,85.8,36.9,0.338,25.7,27.1,,
2025/2/12 21:38,0,0,1.1860000000000002,13.294999999999998,82.37500000000001,38.84499999999999,0.33770000000000006,25.699999999999996,27.145000000000003,,
2025/2/12 21:38,0,0,1.12,12.5,84.5,37.9,0.332,25.7,27.1,,
2025/2/12 21:38,0,0,1.12,12.5,82.7,37.3,0.332,25.7,27.1,,
2025/2/12 21:38,0,0,1.15,13.3,82.9,37.7,0.332,25.7,27.2,,
2025/2/12 21:38,0,0,1.21,13.8,89,43.4,0.341,25.7,27.2,,
2025/2/12 21:38,0,0,1.24,13.7,85.9,38.5,0.341,25.7,27.1,,
2025/2/12 21:38,0,0,1.24,13.8,78.3,44.8,0.341,25.7,27.2,,
2025/2/12 21:38,0,0,1.22,13.8,73.6,44.9,0.341,25.7,27.1,,
2025/2/12 21:38,0,0,1.19,13.1,88.9,29.4,0.341,25.7,27.2,,
2025/2/12 21:38,0,0,1.21,13.2,82,32.4,0.338,25.7,27.2,,
2025/2/12 21:38,0,0,1.25,13.5,77,37.3,0.335,25.7,27.2,,
2025/2/12 21:38,0,0,1.19,13.3,77,42.6,0.338,25.7,27.2,,
2025/2/12 21:38,0,0,1.15,13,77.5,47.9,0.332,25.7,27.2,,
2025/2/12 21:38,0,0,1.15,13,78.3,42,0.341,25.7,27.1,,
2025/2/12 21:38,0,0,1.18,13.1,83.4,32.7,0.341,25.7,27.2,,
2025/2/12 21:38,0,0,1.15,12.8,90.3,31.3,0.341,25.7,27.1,,
2025/2/12 21:38,0,0,1.12,12.7,80.2,41.1,0.335,25.7,27.1,,
2025/2/12 21:38,0,0,1.2,13.5,86.5,37,0.338,25.7,27.1,,
2025/2/12 21:38,0,0,1.26,14.3,82.9,40.9,0.341,25.7,27.1,,
2025/2/12 21:38,0,0,1.19,13.6,84.7,38.9,0.338,25.7,27.1,,
2025/2/12 21:38,0,0,1.18,13.4,81.9,38.9,0.335,25.7,27.1,,
2025/2/12 21:39,0,0,1.206,13.45,80.775,39.614999999999995,0.34055000000000013,25.694999999999993,27.155,,
2025/2/12 21:39,0,0,1.22,13.6,86.9,32.7,0.341,25.7,27.2,,
2025/2/12 21:39,0,0,1.22,13.5,81,38.6,0.341,25.7,27.1,,
2025/2/12 21:39,0,0,1.3,13.9,78.2,41.5,0.341,25.7,27.1,,
2025/2/12 21:39,0,0,1.15,12.9,79.6,41.4,0.341,25.7,27.2,,
2025/2/12 21:39,0,0,1.18,13.6,78.8,42.8,0.341,25.6,27.1,,
2025/2/12 21:39,0,0,1.15,13.2,85.5,36.4,0.341,25.7,27.1,,
2025/2/12 21:39,0,0,1.21,13.1,77,40.4,0.341,25.7,27.2,,
2025/2/12 21:39,0,0,1.21,13.5,81.2,43.9,0.341,25.7,27.1,,
2025/2/12 21:39,0,0,1.15,13.3,79.4,47.7,0.341,25.7,27.2,,
2025/2/12 21:39,0,0,1.16,13.3,89,33.9,0.341,25.7,27.1,,
2025/2/12 21:39,0,0,1.19,13.3,87.1,34.5,0.341,25.7,27.2,,
2025/2/12 21:39,0,0,1.21,13.6,86.6,35.1,0.341,25.7,27.2,,
2025/2/12 21:39,0,0,1.22,13.7,86.2,35.8,0.341,25.7,27.2,,
2025/2/12 21:39,0,0,1.24,13.6,83.3,36.2,0.341,25.7,27.2,,
2025/2/12 21:39,0,0,1.24,13.5,77.9,37.3,0.341,25.7,27.2,,
2025/2/12 21:39,0,0,1.21,13.8,75.7,39.6,0.332,25.7,27.1,,
2025/2/12 21:39,0,0,1.18,13.2,76,40.6,0.341,25.7,27.1,,
2025/2/12 21:39,0,0,1.22,12.9,77.2,44,0.341,25.7,27.1,,
2025/2/12 21:39,0,0,1.24,13.8,73.8,43.9,0.341,25.7,27.2,,
2025/2/12 21:39,0,0,1.22,13.7,75.1,46,0.341,25.7,27.2,,
2025/2/12 21:40,0,0,1.1954999999999998,13.370000000000001,80.33,39.955,0.34055000000000013,25.699999999999996,27.100000000000012,,
2025/2/12 21:40,0,0,1.21,13.5,76.1,48.7,0.341,25.7,27.1,,
2025/2/12 21:40,0,0,1.23,13.8,82.5,40.8,0.341,25.7,27.1,,
2025/2/12 21:40,0,0,1.25,14.1,84.8,37.9,0.341,25.7,27.1,,
2025/2/12 21:40,0,0,1.23,13.8,82.8,38.2,0.341,25.7,27.1,,
2025/2/12 21:40,0,0,1.18,13.2,83.1,35.9,0.341,25.7,27.1,,
2025/2/12 21:40,0,0,1.18,13.3,88.9,34.5,0.341,25.7,27.1,,
2025/2/12 21:40,0,0,1.12,12.7,73.3,42.9,0.341,25.7,27.1,,
2025/2/12 21:40,0,0,1.18,13,79.5,38,0.341,25.7,27.1,,
2025/2/12 21:40,0,0,1.21,13.6,78.4,40.8,0.341,25.7,27.1,,
2025/2/12 21:40,0,0,1.25,13.8,77.3,46.5,0.341,25.7,27.1,,
2025/2/12 21:40,0,0,1.26,13.9,76.5,44.1,0.341,25.7,27.1,,
2025/2/12 21:40,0,0,1.23,13.8,75.1,39.6,0.341,25.7,27.1,,
2025/2/12 21:40,0,0,1.15,13.3,79.1,38.4,0.341,25.7,27.1,,
2025/2/12 21:40,0,0,1.03,12.2,83.5,39.1,0.341,25.7,27.1,,
2025/2/12 21:40,0,0,1.18,13.1,73.9,44.3,0.341,25.7,27.1,,
2025/2/12 21:40,0,0,1.15,13.3,78.9,48.5,0.341,25.7,27.1,,
2025/2/12 21:40,0,0,1.18,13,88.4,34.8,0.335,25.7,27.1,,
2025/2/12 21:40,0,0,1.22,13.2,78.5,40.3,0.338,25.7,27.1,,
2025/2/12 21:40,0,0,1.2,13.3,86.5,26.5,0.341,25.7,27.1,,
2025/2/12 21:41,0,0,1.207,13.514999999999997,80.16,40.79,0.34100000000000014,25.699999999999996,27.080000000000005,,
2025/2/12 21:41,0,0,1.22,13.5,84.2,34.9,0.341,25.7,27.1,,
2025/2/12 21:41,0,0,1.23,13.7,79.7,42,0.341,25.7,27.1,,
2025/2/12 21:41,0,0,1.22,13.7,82.3,40.2,0.341,25.7,27.1,,
2025/2/12 21:41,0,0,1.24,13.9,83,39,0.341,25.7,27.1,,
2025/2/12 21:41,0,0,1.24,13.8,80.8,38.4,0.341,25.7,27.1,,
2025/2/12 21:41,0,0,1.15,13,78.3,38.9,0.341,25.7,27,,
2025/2/12 21:41,0,0,1.21,13.2,78.5,39.7,0.341,25.7,27.1,,
2025/2/12 21:41,0,0,1.24,13.8,79.5,45.2,0.341,25.7,27.1,,
2025/2/12 21:41,0,0,1.24,13.6,74.6,42.2,0.341,25.7,27.1,,
2025/2/12 21:41,0,0,1.22,13.9,73.9,45.3,0.341,25.7,27.1,,
2025/2/12 21:41,0,0,1.17,13.6,80.5,45.5,0.341,25.7,27.1,,
2025/2/12 21:41,0,0,1.16,13.2,79.9,42.4,0.341,25.7,27.1,,
2025/2/12 21:41,0,0,1.16,13.1,82.7,37.8,0.341,25.7,27,,
2025/2/12 21:41,0,0,1.15,12.9,87,34.5,0.341,25.7,27.1,,
2025/2/12 21:41,0,0,1.21,13.6,87.3,34.1,0.341,25.7,27.1,,
2025/2/12 21:41,0,0,1.21,13.7,80.4,40,0.341,25.7,27.1,,
2025/2/12 21:41,0,0,1.21,13.7,72.8,46.9,0.341,25.7,27,,
2025/2/12 21:41,0,0,1.18,13.5,75,45.4,0.341,25.7,27,,
2025/2/12 21:41,0,0,1.24,13.3,78.5,39.8,0.341,25.7,27.1,,
2025/2/12 21:41,0,0,1.24,13.6,84.3,43.6,0.341,25.7,27.1,,
2025/2/12 21:42,0,0,1.2079999999999997,13.45,80.58000000000001,38.84499999999999,0.34100000000000014,25.699999999999996,27.05,,
2025/2/12 21:42,0,0,1.2,13.7,81.9,36.3,0.341,25.7,27,,
2025/2/12 21:42,0,0,1.2,13.7,82.4,38.5,0.341,25.7,27.1,,
2025/2/12 21:42,0,0,1.21,13.5,83.2,33.5,0.341,25.7,27.1,,
2025/2/12 21:42,0,0,1.21,13.3,81.9,37,0.341,25.7,27.1,,
2025/2/12 21:42,0,0,1.21,13.4,84.7,39.1,0.341,25.7,27.1,,
2025/2/12 21:42,0,0,1.21,13.4,80.4,42.6,0.341,25.7,27,,
2025/2/12 21:42,0,0,1.21,13.1,72.2,45.2,0.341,25.7,27.1,,
2025/2/12 21:42,0,0,1.24,13.6,78.9,43.4,0.341,25.7,27.1,,
2025/2/12 21:42,0,0,1.18,13.2,74.2,46.6,0.341,25.7,27.1,,
2025/2/12 21:42,0,0,1.15,13.2,82.4,39.3,0.341,25.7,27.1,,
2025/2/12 21:42,0,0,1.17,13,77.6,42.5,0.341,25.7,27.1,,
2025/2/12 21:42,0,0,1.16,13.3,85,33.3,0.341,25.7,27.1,,
2025/2/12 21:42,0,0,1.23,13.9,84.5,36,0.341,25.7,27,,
2025/2/12 21:42,0,0,1.25,13.7,81.8,35.2,0.341,25.7,27,,
2025/2/12 21:42,0,0,1.21,13.4,79.9,38.4,0.341,25.7,27,,
2025/2/12 21:42,0,0,1.23,13.7,74.5,44.9,0.341,25.7,27,,
2025/2/12 21:42,0,0,1.26,13.8,72.7,44.6,0.341,25.7,27,,
2025/2/12 21:42,0,0,1.24,13.4,76.4,40.3,0.341,25.7,27,,
2025/2/12 21:42,0,0,1.24,13.7,85,34.9,0.341,25.7,27,,
2025/2/12 21:42,0,0,1.15,13,92,25.3,0.341,25.7,27,,
2025/2/12 21:43,0,0,1.1855,13.325,80.20500000000001,39.53499999999999,0.34100000000000014,25.70499999999999,27.03000000000001,,
2025/2/12 21:43,0,0,1.12,12.8,75.8,42,0.341,25.7,27,,
2025/2/12 21:43,0,0,1.14,12.7,82.3,35.7,0.341,25.7,27.1,,
2025/2/12 21:43,0,0,1.17,13.1,80.4,41.4,0.341,25.7,27,,
2025/2/12 21:43,0,0,1.16,13.4,80.4,43.3,0.341,25.7,27,,
2025/2/12 21:43,0,0,1.18,13.1,83,37.1,0.341,25.7,27,,
2025/2/12 21:43,0,0,1.24,13.3,79.7,38.8,0.341,25.7,27,,
2025/2/12 21:43,0,0,1.21,13.4,77.1,41.5,0.341,25.7,27.1,,
2025/2/12 21:43,0,0,1.15,13.1,80.2,40.9,0.341,25.7,27,,
2025/2/12 21:43,0,0,1.18,13.2,85.1,37.4,0.341,25.7,27,,
2025/2/12 21:43,0,0,1.15,12.9,84.5,35.9,0.341,25.7,27.1,,
2025/2/12 21:43,0,0,1.18,13.4,89.9,35.6,0.341,25.7,27.1,,
2025/2/12 21:43,0,0,1.26,14,80.6,37,0.341,25.7,27,,
2025/2/12 21:43,0,0,1.24,13.4,71.7,41.7,0.341,25.7,27,,
2025/2/12 21:43,0,0,1.19,13.4,82.3,35.5,0.341,25.7,27,,
2025/2/12 21:43,0,0,1.18,13.7,78.1,42,0.341,25.7,27,,
2025/2/12 21:43,0,0,1.18,13.5,76.4,45.4,0.341,25.7,27.1,,
2025/2/12 21:43,0,0,1.19,13.4,79.9,39.4,0.341,25.7,27.1,,
2025/2/12 21:43,0,0,1.2,13.6,83,35.9,0.341,25.7,27,,
2025/2/12 21:43,0,0,1.18,13.6,80.8,40.9,0.341,25.7,27,,
2025/2/12 21:43,0,0,1.21,13.5,72.9,43.3,0.341,25.8,27,,
2025/2/12 21:44,0,0,1.2164999999999997,13.63,82.03,38.540000000000006,0.34100000000000014,25.77,27.005000000000003,,
2025/2/12 21:44,0,0,1.27,14,74.2,41.3,0.341,25.8,27,,
2025/2/12 21:44,0,0,1.33,14.3,79.1,41.5,0.341,25.7,27.1,,
2025/2/12 21:44,0,0,1.27,14.1,78.2,40.4,0.341,25.8,27,,
2025/2/12 21:44,0,0,1.24,13.9,72.8,43.2,0.341,25.8,27,,
2025/2/12 21:44,0,0,1.2,13.3,82.6,35.1,0.341,25.8,27,,
2025/2/12 21:44,0,0,1.19,13.3,81.4,35.9,0.341,25.7,27,,
2025/2/12 21:44,0,0,1.2,13.5,81.3,36.9,0.341,25.8,27,,
2025/2/12 21:44,0,0,1.2,13.6,83.1,39.9,0.341,25.8,27,,
2025/2/12 21:44,0,0,1.24,14,85.1,41.6,0.341,25.8,27,,
2025/2/12 21:44,0,0,1.15,13.4,86.8,33.1,0.341,25.8,27,,
2025/2/12 21:44,0,0,1.18,13.4,86,33.8,0.341,25.8,27,,
2025/2/12 21:44,0,0,1.3,14.2,86.8,34.7,0.341,25.8,27,,
2025/2/12 21:44,0,0,1.15,13.1,78.7,39.6,0.341,25.7,27,,
2025/2/12 21:44,0,0,1.23,13.4,77.7,43.5,0.341,25.7,27,,
2025/2/12 21:44,0,0,1.25,13.7,90.5,31.1,0.341,25.8,27,,
2025/2/12 21:44,0,0,1.22,13.6,81.5,39.3,0.341,25.7,27,,
2025/2/12 21:44,0,0,1.2,13.8,77.4,45.6,0.341,25.8,27,,
2025/2/12 21:44,0,0,1.17,13.3,81,39.5,0.341,25.7,27,,
2025/2/12 21:44,0,0,1.16,13.1,87.9,35.6,0.341,25.8,27,,
2025/2/12 21:44,0,0,1.18,13.6,88.5,39.2,0.341,25.8,27,,
2025/2/12 21:45,0,0,1.217,13.595000000000002,81.38999999999999,39.11,0.34100000000000014,25.800000000000004,26.994999999999997,,
2025/2/12 21:45,0,0,1.24,13.8,85.1,36.1,0.341,25.8,27,,
2025/2/12 21:45,0,0,1.21,13.1,85.6,33.5,0.341,25.8,26.9,,
2025/2/12 21:45,0,0,1.24,14,85.7,30.2,0.341,25.8,27,,
2025/2/12 21:45,0,0,1.2,13.6,77.8,45.6,0.341,25.8,27,,
2025/2/12 21:45,0,0,1.18,13.4,80.9,37.2,0.341,25.8,27,,
2025/2/12 21:45,0,0,1.22,13.6,80.7,43.3,0.341,25.8,27,,
2025/2/12 21:45,0,0,1.22,13.6,78.7,46.2,0.341,25.8,27,,
2025/2/12 21:45,0,0,1.22,13.7,85.5,36.7,0.341,25.8,27,,
2025/2/12 21:45,0,0,1.24,13.8,88.3,34.3,0.341,25.8,27,,
2025/2/12 21:45,0,0,1.24,13.8,84,39.6,0.341,25.8,27,,
2025/2/12 21:45,0,0,1.24,13.9,77.3,43,0.341,25.8,27,,
2025/2/12 21:45,0,0,1.3,14.3,77.4,42.6,0.341,25.8,27,,
2025/2/12 21:45,0,0,1.27,13.9,75.4,50.4,0.341,25.8,27,,
2025/2/12 21:45,0,0,1.12,13,77.8,40.4,0.341,25.8,27,,
2025/2/12 21:45,0,0,1.18,13.4,77.3,49.2,0.341,25.8,27,,
2025/2/12 21:45,0,0,1.19,13.2,76.6,41.1,0.341,25.8,27,,
2025/2/12 21:45,0,0,1.18,13.5,80.3,39.4,0.341,25.8,27,,
2025/2/12 21:45,0,0,1.21,13.4,85.7,31.6,0.341,25.8,27,,
2025/2/12 21:45,0,0,1.24,13.6,84,30.3,0.341,25.8,27,,
2025/2/12 21:45,0,0,1.2,13.3,83.7,31.5,0.341,25.8,27,,
2025/2/12 21:46,0,0,1.2129999999999999,13.52,80.37,40.58,0.34100000000000014,25.795000000000005,26.984999999999996,,
2025/2/12 21:46,0,0,1.23,13.3,87.1,32.2,0.341,25.8,27,,
2025/2/12 21:46,0,0,1.21,13.4,87.8,35.5,0.341,25.8,27,,
2025/2/12 21:46,0,0,1.24,14,83.3,36.9,0.341,25.8,27,,
2025/2/12 21:46,0,0,1.24,13.9,91.1,33.5,0.341,25.8,27,,
2025/2/12 21:46,0,0,1.21,13.7,74.7,50.9,0.341,25.8,27,,
2025/2/12 21:46,0,0,1.23,13.5,72.8,46.6,0.341,25.8,26.9,,
2025/2/12 21:46,0,0,1.24,13.8,77.4,38.8,0.341,25.8,27,,
2025/2/12 21:46,0,0,1.2,13.6,84.2,38,0.341,25.8,27,,
2025/2/12 21:46,0,0,1.19,13.2,80.2,41.9,0.341,25.8,27,,
2025/2/12 21:46,0,0,1.23,13.4,80.1,41.1,0.341,25.7,27,,
2025/2/12 21:46,0,0,1.24,13.7,76.5,44.1,0.341,25.8,27,,
2025/2/12 21:46,0,0,1.18,13.5,77.2,42.3,0.341,25.8,26.9,,
2025/2/12 21:46,0,0,1.24,13.6,82.5,34.2,0.341,25.8,27,,
2025/2/12 21:46,0,0,1.24,13.8,78.2,36.5,0.341,25.8,27,,
2025/2/12 21:46,0,0,1.15,13.2,76.4,43.4,0.341,25.8,27,,
2025/2/12 21:46,0,0,1.17,13,82,41.1,0.341,25.8,27,,
2025/2/12 21:46,0,0,1.2,13.3,73.1,46,0.341,25.8,27,,
2025/2/12 21:46,0,0,1.25,13.7,75.7,44.5,0.341,25.8,26.9,,
2025/2/12 21:46,0,0,1.21,13.6,84.1,40.6,0.341,25.8,27,,
2025/2/12 21:46,0,0,1.16,13.2,83,43.5,0.341,25.8,27,,
2025/2/12 21:47,0,0,1.2159999999999995,13.514999999999997,80.7,39.214999999999996,0.34100000000000014,25.800000000000004,26.929999999999996,,
2025/2/12 21:47,0,0,1.14,13.1,83.3,40,0.341,25.8,26.9,,
2025/2/12 21:47,0,0,1.2,13.4,82.7,35.1,0.341,25.8,27,,
2025/2/12 21:47,0,0,1.24,13.5,80.4,38.6,0.341,25.8,27,,
2025/2/12 21:47,0,0,1.27,13.6,83.8,37.4,0.341,25.8,27,,
2025/2/12 21:47,0,0,1.18,13.2,84.4,38,0.341,25.8,27,,
2025/2/12 21:47,0,0,1.21,13.4,79.7,44.9,0.341,25.8,26.9,,
2025/2/12 21:47,0,0,1.15,13,82.6,32.6,0.341,25.8,26.9,,
2025/2/12 21:47,0,0,1.24,13.9,81.2,38.7,0.341,25.8,26.9,,
2025/2/12 21:47,0,0,1.26,14.1,81.9,36.5,0.341,25.8,26.9,,
2025/2/12 21:47,0,0,1.21,13.4,81.1,38.6,0.341,25.8,26.9,,
2025/2/12 21:47,0,0,1.19,13.3,77.9,38.7,0.341,25.8,26.9,,
2025/2/12 21:47,0,0,1.25,13.9,79.6,35.2,0.341,25.8,27,,
2025/2/12 21:47,0,0,1.24,13.7,81.9,43,0.341,25.8,26.9,,
2025/2/12 21:47,0,0,1.22,13.6,83.1,39.5,0.341,25.8,26.9,,
2025/2/12 21:47,0,0,1.17,13.5,83.9,34.2,0.341,25.8,26.9,,
2025/2/12 21:47,0,0,1.21,13.6,80.2,39.5,0.341,25.8,26.9,,
2025/2/12 21:47,0,0,1.24,13.6,73.6,45,0.341,25.8,26.9,,
2025/2/12 21:47,0,0,1.24,13.5,72.2,44,0.341,25.8,26.9,,
2025/2/12 21:47,0,0,1.24,13.6,82.4,39.4,0.341,25.8,27,,
2025/2/12 21:47,0,0,1.22,13.4,78.1,45.4,0.341,25.8,26.9,,
2025/2/12 21:48,1.45,1.45,1.2224999999999997,13.669999999999998,81.31,39.68000000000001,0.3433500000000001,25.800000000000004,26.919999999999995,,
2025/2/12 21:48,0,0,1.21,13.5,86.2,29.8,0.346,25.8,27,,
2025/2/12 21:48,0,0,1.21,13.6,79.9,40.5,0.346,25.8,26.9,,
2025/2/12 21:48,0,0,1.22,13.6,75.4,46.4,0.341,25.8,26.9,,
2025/2/12 21:48,0,0,1.26,13.7,78.9,39.7,0.341,25.8,27,,
2025/2/12 21:48,0,0,1.27,14,80.7,38.9,0.341,25.8,26.9,,
2025/2/12 21:48,0,0,1.21,13.9,82.6,43.1,0.341,25.8,26.9,,
2025/2/12 21:48,0,0,1.12,12.9,85.5,37.7,0.341,25.8,27,,
2025/2/12 21:48,0,0,1.18,13.2,86.4,35.7,0.341,25.8,26.9,,
2025/2/12 21:48,0,0,1.18,13.3,91.8,26,0.346,25.8,26.9,,
2025/2/12 21:48,2,2,1.2,13.6,83.1,42.2,0.349,25.8,26.9,,
2025/2/12 21:48,7,7,1.27,13.9,87.1,40.1,0.344,25.8,26.9,,
2025/2/12 21:48,7,7,1.24,13.8,76.9,44.5,0.341,25.8,26.9,,
2025/2/12 21:48,8,8,1.22,13.5,80.5,39.1,0.344,25.8,26.9,,
2025/2/12 21:48,4,4,1.22,13.5,77.7,44,0.349,25.8,26.9,,
2025/2/12 21:48,1,1,1.2,13.6,75.7,46.4,0.346,25.8,26.9,,
2025/2/12 21:48,0,0,1.25,14.2,80.3,42.1,0.341,25.8,26.9,,
2025/2/12 21:48,0,0,1.27,14.2,84.7,36.2,0.341,25.8,26.9,,
2025/2/12 21:48,0,0,1.27,13.9,75.9,39.2,0.341,25.8,26.9,,
2025/2/12 21:48,0,0,1.24,13.5,77.1,38.9,0.341,25.8,27,,
2025/2/12 21:48,0,0,1.21,14,79.8,43.1,0.346,25.8,26.9,,
2025/2/12 21:49,0,0,1.2335000000000005,13.745,80.28499999999998,39.015,0.34610000000000013,25.800000000000004,26.90999999999999,,
2025/2/12 21:49,0,0,1.21,13.6,81.9,40.6,0.344,25.8,26.9,,
2025/2/12 21:49,0,0,1.23,13.6,82.4,36.4,0.341,25.8,26.9,,
2025/2/12 21:49,0,0,1.24,14.1,84.3,34.5,0.344,25.8,26.9,,
2025/2/12 21:49,0,0,1.23,14,79.4,38.9,0.349,25.8,26.9,,
2025/2/12 21:49,0,0,1.21,13.4,80,38.7,0.349,25.8,26.9,,
2025/2/12 21:49,0,0,1.23,13.4,76.6,39.6,0.349,25.8,27,,
2025/2/12 21:49,0,0,1.27,13.8,76.5,37.7,0.341,25.8,26.9,,
2025/2/12 21:49,0,0,1.3,14.1,82.2,35.9,0.349,25.8,26.9,,
2025/2/12 21:49,0,0,1.21,13.6,83.5,37.6,0.349,25.8,26.9,,
2025/2/12 21:49,0,0,1.21,13.4,81.8,30.7,0.349,25.8,26.9,,
2025/2/12 21:49,0,0,1.21,13.6,81,43.5,0.349,25.8,26.9,,
2025/2/12 21:49,0,0,1.23,13.5,85.1,42,0.344,25.8,27,,
2025/2/12 21:49,0,0,1.18,13.3,83.1,33.8,0.346,25.8,26.9,,
2025/2/12 21:49,0,0,1.17,13.3,82.8,40.4,0.346,25.8,26.9,,
2025/2/12 21:49,0,0,1.21,13.5,84.1,37.2,0.344,25.8,26.9,,
2025/2/12 21:49,0,0,1.26,13.7,77,39.5,0.349,25.8,26.9,,
2025/2/12 21:49,0,0,1.35,14.6,73.1,42.3,0.349,25.8,26.9,,
2025/2/12 21:49,0,0,1.33,15,76.1,40.8,0.349,25.8,26.9,,
2025/2/12 21:49,0,0,1.21,14,79.6,43,0.341,25.8,26.9,,
2025/2/12 21:49,0,0,1.18,13.4,75.2,47.2,0.341,25.8,26.9,,
2025/2/12 21:50,0,0,1.2355,13.74,80.60999999999999,39.730000000000004,0.34745000000000015,25.810000000000002,26.899999999999988,,
2025/2/12 21:50,0,0,1.33,14.5,84.6,29.7,0.346,25.8,26.9,,
2025/2/12 21:50,0,0,1.25,14,74.6,47.2,0.349,25.9,26.9,,
2025/2/12 21:50,0,0,1.25,13.8,77.8,42.1,0.344,25.8,26.9,,
2025/2/12 21:50,0,0,1.25,13.5,88.3,30,0.344,25.8,26.9,,
2025/2/12 21:50,0,0,1.22,13.8,90.8,33.9,0.349,25.8,26.9,,
2025/2/12 21:50,0,0,1.18,13.5,86.4,41.1,0.349,25.8,26.9,,
2025/2/12 21:50,0,0,1.19,13.2,82.2,41.6,0.349,25.8,26.9,,
2025/2/12 21:50,0,0,1.21,13.7,79.4,41.5,0.349,25.8,26.9,,
2025/2/12 21:50,0,0,1.24,14.1,76.2,43.9,0.349,25.8,26.9,,
2025/2/12 21:50,0,0,1.24,13.3,78,36,0.349,25.8,26.9,,
2025/2/12 21:50,0,0,1.24,13.6,79.4,37.6,0.349,25.8,26.9,,
2025/2/12 21:50,0,0,1.24,14.5,88.5,35.7,0.349,25.8,26.9,,
2025/2/12 21:50,0,0,1.22,13.8,77.3,47.4,0.349,25.8,26.9,,
2025/2/12 21:50,0,0,1.21,13.5,82.3,38,0.344,25.8,26.9,,
2025/2/12 21:50,0,0,1.27,13.8,78.6,36.7,0.344,25.8,26.9,,
2025/2/12 21:50,0,0,1.29,14.1,75.3,45.1,0.346,25.8,26.9,,
2025/2/12 21:50,0,0,1.26,13.9,75.7,44.9,0.344,25.9,26.9,,
2025/2/12 21:50,0,0,1.23,13.4,78,41.6,0.349,25.8,26.9,,
2025/2/12 21:50,0,0,1.21,13.4,81.1,40,0.349,25.8,26.9,,
2025/2/12 21:50,0,0,1.18,13.4,77.7,40.6,0.349,25.8,26.9,,
2025/2/12 21:51,0,0,1.2345,13.74,80.26,39.45000000000001,0.3490000000000001,25.845,26.889999999999993,,
2025/2/12 21:51,0,0,1.21,13.5,81.4,35.5,0.349,25.9,26.9,,
2025/2/12 21:51,0,0,1.3,13.9,85.1,37.9,0.349,25.9,26.9,,
2025/2/12 21:51,0,0,1.28,14.3,74.2,47.3,0.349,25.8,26.9,,
2025/2/12 21:51,0,0,1.23,13.9,80.3,43.1,0.349,25.8,26.9,,
2025/2/12 21:51,0,0,1.19,13.5,84.9,35.2,0.349,25.8,26.9,,
2025/2/12 21:51,0,0,1.19,13.7,81.3,37.8,0.349,25.8,26.9,,
2025/2/12 21:51,0,0,1.18,13.7,76.5,49.5,0.349,25.9,26.9,,
2025/2/12 21:51,0,0,1.15,13.2,81.3,42.8,0.349,25.8,26.9,,
2025/2/12 21:51,0,0,1.21,13.5,82.7,35.3,0.349,25.9,26.9,,
2025/2/12 21:51,0,0,1.3,14.3,77.7,39.8,0.349,25.9,26.9,,
2025/2/12 21:51,0,0,1.3,14.1,78.6,37.4,0.349,25.8,26.9,,
2025/2/12 21:51,0,0,1.24,13.6,84,35.2,0.349,25.8,26.9,,
2025/2/12 21:51,0,0,1.24,13.7,79.3,35.4,0.349,25.9,26.9,,
2025/2/12 21:51,0,0,1.22,14,86.8,32.8,0.349,25.8,26.8,,
2025/2/12 21:51,0,0,1.19,13.5,78.6,38.7,0.349,25.8,26.9,,
2025/2/12 21:51,0,0,1.2,13.3,74.8,44.5,0.349,25.8,26.9,,
2025/2/12 21:51,0,0,1.22,13.8,74.5,47.7,0.349,25.9,26.9,,
2025/2/12 21:51,0,0,1.24,13.6,80.3,35.7,0.349,25.9,26.9,,
2025/2/12 21:51,0,0,1.27,13.4,82,33.7,0.349,25.8,26.8,,
2025/2/12 21:51,0,0,1.33,14.3,80.9,43.7,0.349,25.9,26.9,,
2025/2/12 21:52,0,0,1.24,13.590000000000003,75.38,48.959999999999994,0.3347999999999999,25.88499999999999,26.795000000000005,,
2025/2/12 21:52,0,0,1.27,14.2,78.6,47.4,0.349,25.9,26.8,,
2025/2/12 21:52,0,0,1.24,13.6,71.4,48.8,0.341,25.8,26.8,,
2025/2/12 21:52,0,0,1.24,13.3,68.4,50.2,0.341,25.9,26.9,,
2025/2/12 21:52,0,0,1.3,14.3,64.8,59.2,0.341,25.9,26.9,,
2025/2/12 21:52,0,0,1.23,13.9,70.3,52.9,0.341,25.9,26.8,,
2025/2/12 21:52,0,0,1.2,13.4,79.8,43.9,0.335,25.8,26.8,,
